"prim_key","date","diary_day","tran","time","amnt","type","pi","merch","device","in_person","tran_report","amnt_orig","pi_orig","in_person_orig","device_orig","bill_orig","why_not_billpref","unexpected","can_postpone","receipt_timing","fixed_amount","automatic","from_bill_section","regularity","pmnt_desc","merch_orig","frequency","inconsistency_explain","late_fee","report_date","past_service","durable_type","why_not_pref","debit_auth","fee_flag","prepaid_logo","pay_timing","monord_source","monord_date","paypal_funding","otherpi_type","otherpi_funding","mobile_method","used_heloc","borrowed_for_purchase","prior_goods","prior_goods_time","mobile_type","mobile_funding","other_device_desc","paypref_tran","dc_num_used","authorization_method","cc_num_used","cc_debt_amnt","used_sbdc","used_linked_sbdc","cc_debt_canpay","cc_debt_whynotpay","loan_amnt_due","loan_amnt_canpay","loan_amnt_whynotpay","cc_repay_plan","module","due_date","draft_date","discount","tran_min","from_account","date_authorized","ind_payee","enough_cash","accept_cash","accept_card","purpose_orig","payee_orig","to_account","multipi_breakdown","checker","hand_checked","payee","purpose","bill","hh_income","cw_location","cw_source","cd_location","cd_account","tran_account","fee_amnt","tran_inst","tran_days","check_dep_src","rem_howmade","fee_amount","income_type","income_howpaid","ppload_gpr","ppload_loc","report_dat","ow_type","coin2cash_coin_amnt","coin2cash_reimburse","coin2cash_loc","cash_move","payment","amnt_new"
"160404103",10/23/2017,3,2,1400,79.68,1,3,5,7,1,2,79.68,3,1,7,0,,0,1,,,,2,,"Purchased wine.",5,,,,21115,,,,,0,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,"Purchases",,,0,3,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,79.68
"160404103",10/23/2017,3,3,1430,22.92,1,3,1,7,1,3,22.92,3,1,7,0,,,,,,,2,,"Groceries for dinner.",1,,,,21115,,,,,0,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,"Purchases",,,0,3,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,22.92
"160404106",10/26/2017,1,1,,100,3,,,,,,,,,,,,,,,,,,,,,,,,21118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Checking Deposits",,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,100
"160404106",10/28/2017,3,1,1556,88.09,1,3,1,7,1,1,88.09,3,1,7,0,,0,0,,,,2,,"Groceries at Trader Joes",1,,,,21120,,,,,0,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,1,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,15,,,,,,,,,,,,,,,,,,,,,,1,88.09
"160404113",10/7/2017,1,1,1000,10.24,1,1,4,7,1,1,10.24,1,1,7,0,,,,,,,2,,"I bought coffee and pastries.  The business is called Marlborough Bakery.",4,,,,21099,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,1,,,,,,1,,7,,,0,,7,,0,16,,,,,,,,,,,,,,,,,,,,,,1,10.24
"160404113",10/7/2017,1,2,1150,171.01,1,4,1,7,1,2,171.01,4,1,7,0,,0,0,,,,2,,"I bought groceries at Stop and Shop.",1,,,,21099,,,,1,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,16,,,,,,,,,,,,,,,,,,,,,,1,171.01
"160404113",10/7/2017,1,3,1152,100,1,3,1,7,1,3,100,3,1,7,0,,0,0,,,,2,,"I bought a gift card to use at a later date from Stop and Shop.  Purchasing this gift card today gave us 1000 gas points to use within 30 days at the gas station.",1,,,,21099,,,9,,0,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,16,,,,,,,,,,,,,,,,,,,,,,1,100
"160404113",10/8/2017,2,1,1051,70.4,1,3,5,7,1,1,70.4,3,1,7,0,,0,0,,,,2,,"We purchased some groceries and 2 pieces of clothing at BJ's Wholesale Club",5,,,,21100,,,8,,0,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,16,,,,,,,,,,,,,,,,,,,,,,1,70.4
"160404113",10/8/2017,2,2,1149,28.61,1,4,1,7,1,2,28.61,4,1,7,0,,,,,,,2,,"We purchased grocery items at Stop and Shop",1,,,,21100,,,,1,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,16,,,,,,,,,,,,,,,,,,,,,,1,28.61
"160404113",10/8/2017,2,3,1859,11.64,1,1,4,7,1,3,11.64,1,1,7,0,,,,,,,2,,"2 sandwiches at Subway",4,,,,21100,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,16,,,,,,,,,,,,,,,,,,,,,,1,11.64
"160404113",10/8/2017,2,4,,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash lost/stolen/found/forex/etc",,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,14
"160404113",10/9/2017,3,1,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash lost/stolen/found/forex/etc",,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5
"160404114",10/6/2017,1,1,800,5.37,1,1,2,7,1,1,5.37,1,1,7,0,,,,,,,2,,"Tabaco cashier",2,,,,21099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,3,,,,,,1,,7,,,0,,7,,0,8,,,,,,,,,,,,,,,,,,,,,,1,5.37
"160404114",10/6/2017,1,2,1200,3.16,1,1,2,7,1,2,3.16,1,1,7,0,,,,,,,2,,"soda and chips paid cashier",2,,,,21099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,3,,,,,,1,,7,,,0,,7,,0,8,,,,,,,,,,,,,,,,,,,,,,1,3.16
"160404114",10/7/2017,2,1,755,5.37,1,1,2,7,1,1,5.37,1,1,7,0,,,,,,,2,,"tobacco  ",2,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,4,,,,,,1,,7,,,0,,7,,0,8,,,,,,,,,,,,,,,,,,,,,,1,5.37
"160404114",10/7/2017,2,2,1550,300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,,,,,,,,,1,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,0,300
"160404114",10/7/2017,2,3,1630,35,1,1,2,7,1,2,35,1,1,7,0,,,,,,,2,,"gas",2,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,4,,,,,,1,,7,,,0,,7,,0,8,,,,,,,,,,,,,,,,,,,,,,1,35
"160404114",10/7/2017,2,4,,300,3,,,,,,,,,,,,,,,,,,,,,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Income",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,0,300
"160404118",10/24/2017,1,1,,46,3,,,,,,,,,,,,,,,,,,,,,,,,21116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Income",,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,9,7,,,,,,,,,0,46
"160404118",10/25/2017,2,1,900,5,1,1,1,7,1,1,5,1,1,7,0,,,,,,,2,,"I bought milk and paid it to Dollar General",1,,,,21117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,,,,,,,2,,7,,,0,,7,,0,1,,,,,,,,,,,,,,,,,,,,,,1,5
"160404123",10/12/2017,1,1,900,2.2,1,1,1,7,1,1,2.2,1,1,7,0,,,,,,,2,,"I bought some candy at Dollar general store",1,,,,21105,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,10,,,,,,,,,,,,,,,,,,,,,,1,2.2
"160404123",10/12/2017,1,2,920,6.86,1,4,5,7,1,2,6.86,4,1,7,0,,,,,,,2,,"Dishwasher tabs. And toothpaste",5,,,,21105,,,,1,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,10,,,,,,,,,,,,,,,,,,,,,,1,6.86
"160404123",10/13/2017,2,1,815,104.82,1,1,1,7,1,1,104.82,1,1,7,0,,0,0,,,,2,,"Groceries",1,,,,21106,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,10,,,,,,,,,,,,,,,,,,,,,,1,102.920861977181
"160404123",10/13/2017,2,2,905,44.17,1,1,8,7,1,2,44.17,1,1,7,1,,,,3,2,0,2,3,"Water bill",8,,,0,21106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",10/13/2017,,0,0,,,,,,1,20,8,,,0,,8,20,1,10,,,,,,,,,,,,,,,,,,,,,,1,44.17
"160404123",10/13/2017,2,3,930,85,1,1,15,7,1,3,85,1,1,7,1,,0,0,3,1,0,2,3,"Vehicle insurance",15,,,,21106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",10/18/2017,,0,0,,,,,,1,14,1,,,0,,1,14,1,10,,,,,,,,,,,,,,,,,,,,,,1,85
"160404123",10/13/2017,2,4,945,26.22,1,1,2,7,1,4,26.22,1,1,7,0,,,,,,,2,,"Gasoline",2,,,,21106,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,3,,,,,,1,,7,,,0,,7,,0,10,,,,,,,,,,,,,,,,,,,,,,1,26.22
"160404123",10/13/2017,2,5,955,10.09,1,1,5,7,1,5,10.09,1,1,7,0,,,,,,,2,,"Household items",5,,,,21106,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,3,,,,,,1,,7,,,0,,7,,0,10,,,,,,,,,,,,,,,,,,,,,,1,10.09
"160404123",10/13/2017,2,6,1015,54,1,1,4,7,1,6,54,1,1,7,0,,0,0,,,,2,,"Restaurant",4,,,,21106,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,2,,,,,,1,,7,,,0,,7,,0,10,,,,,,,,,,,,,,,,,,,,,,1,54
"160404123",10/13/2017,2,7,1120,30,1,1,16,7,1,7,30,1,1,7,0,,,,,,,2,,"Loaned my kid money",16,,,,21106,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,,,,3,,,,30,6,,,0,,6,30,0,10,,,,,,,,,,,,,,,,,,,,,,1,30
"160404123",10/13/2017,2,8,1145,41.58,1,1,5,7,1,8,41.58,1,1,7,0,,,,,,,2,,"Shoes",5,,,,21106,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,2,,,,,,1,,7,,,0,,7,,0,10,,,,,,,,,,,,,,,,,,,,,,1,41.58
"160404123",10/13/2017,2,9,,531.69,3,,,,,,,,,,,,,,,,,,,,,,,,21106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Income/Checking Deposits duplicate",,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,0,531.69
"160500004",10/31/2017,1,1,1316,22.14,1,4,3,6,1,1,22.14,4,1,6,0,,,,,,,2,,"Lunch at a sit-down restaurant.",3,,,,21123,,,7,2,,,,,,,,,,,,,,,,"I used the credit card machine at the restaurant.",,1,,,,,,,,,,,,"Purchases",,,0,3,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,22.14
"160500004",10/31/2017,1,2,1400,3,1,5,2,6,1,3,3,5,1,6,0,,,,,,,2,,"I purchased two gatorades at the gas station.",2,,,,21123,,,9,,,2,,,,,,,,,,,,,,"I used the credit card machine at the convenience store to pay for the two beverages I bought.",,,,,,,,,,,,,,"Purchases",,,,3,,,,1,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,3
"160500004",10/31/2017,1,3,1820,17.16,1,10,4,1,0,2,17.16,10,2,1,0,,,,,,,2,,"I ordered a couple pizzas online through the Papa John's website and selected the PayPal method which is connected to my checking account at McCoy Federal Credit Union. ",4,,,,21123,,,9,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,,,,,,,,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,17.16
"160500004",10/31/2017,1,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash lost/stolen/found/forex/etc",,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
"160500004",11/1/2017,2,1,1015,19.68,1,3,2,6,1,2,19.68,3,1,6,0,,,,,,,2,,"I bought tobacco products at the 7-11 and paid by credit card.",2,,,,21124,,,,,0,,,,,,,,,,,,,,,"I used the credit card machine to make the payment at the 7-11.",,,,5,,,,,,,,,,"Purchases",,,0,3,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,19.68
"160500004",11/1/2017,2,2,1100,800,2,11,15,1,0,1,800,11,2,1,1,8,0,1,1,2,0,2,3,"I paid off the credit card by transferring money from the joint checking account on the computer.  I had to pay down the credit card because I am about to put a huge purchase on the card and I need the funds available.",15,,,,21124,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,"Purchases",11/17/2017,,,,,,,,,,1,1,6,,0,1,1,1,1,13,,,,,,,,,,,,,,,,,,,,,,1,800
"160500004",11/1/2017,2,3,1730,1100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,,,,,,,,,1,,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,0,1100
"160500004",11/1/2017,2,4,,1100,3,,,,,,,,,,,,,,,,,,,,,,,,21124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Income",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6,5,,,,,,,,,0,1100
"160500004",11/2/2017,3,1,,800,2,11,15,3,0,1,800,11,2,3,1,10,0,1,1,2,0,1,3,"I scheduled a credit card payment because I like to keep the balance low or at zero.   transferred money from the checking account through a mobile app on my phone to pay off the credit card.",15,,,,21125,,,,,,,,,,,,,,,,,,1,4,,,,,,800,,,,,,,,1,"Bill Reminders",11/17/2017,,,,2,,,,,,1,1,6,,0,1,1,1,1,13,,,,,,,,,,,,,,,,,,,,,,1,800
"160500004",11/2/2017,3,2,,100,1,,6,,0,,,,,,,,,,,,,,,,,,,,21125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Checking Transfers",,,,,2,,,,,,,,,,,,,,,,,,,,2,0,1,0,,,,,,,,,,,,,,0,100
"160500004",11/2/2017,3,3,,25,1,,6,,0,,,,,,,,,,,,,,,,,,,,21125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Checking Transfers",,,,,2,,,,,,,,,,,,,,,,,,,,2,0,1,0,,,,,,,,,,,,,,0,25
"160500006",10/30/2017,1,1,855,1.25,1,1,4,7,1,1,1.25,1,1,7,0,,,,,,,2,,"Vending machine, bought a soda",4,,,,21122,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,,,,,,,0,,7,,,0,,7,,0,15,,,,,,,,,,,,,,,,,,,,,,1,1.25
"160500006",10/30/2017,1,2,1510,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,2,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,0,100
"160500006",10/30/2017,1,3,1515,95,1,1,6,7,1,2,95,1,1,7,0,,0,1,,,,2,,"Marine mechanic: boat winterization ",6,,,,21122,,,5,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,"Purchases",,,1,0,,,,,,1,,8,,,0,,8,,0,15,,,,,,,,,,,,,,,,,,,,,,1,95
"160500006",11/1/2017,3,1,710,4.97,1,1,4,7,1,1,4.97,1,1,7,0,,,,,,,2,,"Starbucks",4,,,,21124,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,15,,,,,,,,,,,,,,,,,,,,,,1,4.97
"160500007",10/2/2017,1,1,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash lost/stolen/found/forex/etc",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,3
"160500007",10/3/2017,2,1,900,300,1,2,16,5,0,1,300,2,2,5,0,,1,1,,,,2,,"loan to help son fix his car",16,,,,21095,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,,,,,3,,,,30,6,,,0,,6,30,0,8,,,,,,,,,,,,,,,,,,,,,,1,300
"160500007",10/3/2017,2,2,1400,25,1,1,1,7,1,2,25,1,1,7,0,,,,,,,2,,"Meat market shop",1,,,,21095,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,3,,,,,,1,,7,,,0,,7,,0,8,,,,,,,,,,,,,,,,,,,,,,1,25
"160500007",10/3/2017,2,3,1400,5,1,1,6,7,1,3,5,1,1,7,0,,,,,,,2,,"bought stamps at post office",6,,,,21095,,,3,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Purchases",,,0,,,,,,,2,,8,,,0,,8,,0,8,,,,,,,,,,,,,,,,,,,,,,1,5
"160500007",10/3/2017,2,4,1600,28,1,4,5,7,1,4,28,4,1,7,0,,,,,,,2,,"bought groceries at Wal-Mart",5,,,,21095,,,,1,,,,,,,,,,,,,,,,,,1,2,,,0,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,8,,,,,,,,,,,,,,,,,,,,,,1,28
"160500007",10/3/2017,2,5,,16,1,0,19,1,0,4,16,14,2,1,1,10,,,3,1,0,1,3,"The payment was for medical services(medicare) $130 (which I had forgotten about)   and $16 for perscription plan",19,,,0,21096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bill Reminders",10/3/2017,,,,,,,,,,,4,,,1,,4,,1,8,,,,,,,,,,,,,,,,,,,,,,1,16
"160500007",10/3/2017,2,7,,645,3,,,,,,,,,,,,,,,,,,,,,,,,21095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Income/Checking Deposits duplicate",,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,0,645
"160500007",10/3/2017,2,8,,130,1,14,19,7,0,5,130,14,2,1,1,10,0,0,1,1,1,1,3,"automatic deduction for medical and medicines taken from disability check",19,,,0,21096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bill Reminders",10/3/2017,,,,,,,,,,,4,,,0,,4,,1,8,,,,,,,,,,,,,,,,,,,,,,1,130
"160500007",10/4/2017,3,1,1537,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,,,,,,,,,1,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,0,3
"160500007",10/4/2017,3,2,1700,21,1,1,1,7,1,1,21,1,1,7,0,,,,,,,2,,"groceries at Wal-mart",1,,,,21096,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,8,,,,,,,,,,,,,,,,,,,,,,1,21
"160500007",10/4/2017,3,3,1900,8,1,1,3,7,1,2,8,1,1,7,0,,,,,,,2,,"payed tip at restaurant, friend payed dinner",3,,,,21096,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,8,,,,,,,,,,,,,,,,,,,,,,1,8
"160500007",10/4/2017,3,4,2000,33,1,4,2,7,1,3,33,4,1,7,0,,,,,,,2,,"spent $15 for gas and balance for cigarettes",2,,,,21096,,,,1,,,,,,,,,,,,,,,,,,1,2,,,0,,,,,,,,"Purchases",,,0,0,,,,1,1,,,7,,,0,,7,,0,8,,,,,,,,,,,,,,,,,,,,,,1,33
"160500010",10/21/2017,1,1,0,20,1,1,16,7,1,2,20,1,1,7,0,,,,,,,2,,"wedding present",16,,,,21113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,,,,3,,,,29,6,,,0,,6,29,0,14,,,,,,,,,,,,,,,,,,,,,,1,20
"160500010",10/21/2017,1,2,300,12,1,1,1,7,1,1,12,1,1,7,0,,,,,,,2,,"Beer and wine",1,,,,21113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,14,,,,,,,,,,,,,,,,,,,,,,1,12
"160500010",10/22/2017,2,1,1400,10,1,1,2,7,1,1,10,1,1,7,0,,,,,,,2,,"I bought gas at a gas station for my lawn mower",2,,,,21114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,14,,,,,,,,,,,,,,,,,,,,,,1,10
"160500011",10/9/2017,1,1,1136,13.8,1,4,4,7,1,1,13.8,4,1,7,0,,,,,,,2,,"Bought donuts and coffee at coffee shop",4,,,,21101,,,,4,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,"Purchases",,,0,3,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,13.8
"160500011",10/10/2017,2,1,700,684.32,2,2,15,7,0,1,684.32,2,2,5,1,9,0,0,1,2,0,2,3,"Credit card balance from a weekend getaway and birthday expenses",15,,,,21102,,,,,,,,,,,,,,,,,,,,,,,,,684.32,,,,,,,,,"Purchases",10/14/2017,,,,,,,,,,1,1,6,,0,1,1,1,1,13,,,,,,,,,,,,,,,,,,,,,,1,624.703113540224
"160500011",10/10/2017,2,2,1357,6.7,1,4,4,7,1,2,6.7,4,1,7,0,,,,,,,2,,"Bought lunch at target",4,,,,21102,,,,1,,,,,,,,,,,,,,,,,3,5,2,,,1,1,,,,,,,"Purchases",,,1,0,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,6.7
"160500011",10/10/2017,2,3,1421,9.29,1,4,5,7,1,3,9.29,4,1,7,0,,,,,,,2,,"Toiletries and lunch supplies",5,,,,21102,,,,1,,,,,,,,,,,,,,,,,3,5,2,,,1,1,,,,,,,"Purchases",,,1,0,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,9.29
"160500011",10/11/2017,3,1,757,29.55,1,4,2,7,1,1,29.55,4,1,7,0,,,,,,,2,,"Bought gas and a snack",2,,,,21103,,,,1,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,"Purchases",,,0,3,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,29.55
"160500011",10/11/2017,3,2,1347,49.98,1,4,5,7,1,2,49.98,4,1,7,0,,,,,,,2,,"Bought shirts for work",5,,,,21103,,,,1,,,,,,,,,,,,,,,,,,1,2,,,0,,,,,,,,"Purchases",,,0,3,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,49.98
"160500011",10/11/2017,3,3,1844,9.78,1,4,4,7,1,3,9.78,4,1,7,0,,,,,,,2,,"Bought ice cream",4,,,,21103,,,,4,,,,,,,,,,,,,,,,,,1,4,,,0,,,,,,,,"Purchases",,,0,3,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,9.78
"160500016",10/5/2017,1,1,645,31,1,4,1,7,1,2,31,4,1,7,0,,,,,,,2,,"Gas",1,,,,21098,,,,6,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,16,,,,,,,,,,,,,,,,,,,,,,1,31
"160500016",10/5/2017,1,2,2359,4.37,1,1,4,7,1,1,4.37,1,1,7,0,,,,,,,2,,"Lunch. A sandwich. ",4,,,,21098,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,16,,,,,,,,,,,,,,,,,,,,,,1,4.37
"160500016",10/6/2017,2,1,1700,80,1,2,12,7,1,1,80,2,1,7,0,,0,0,,,,2,,"Vet services for my dog",12,,,,21098,,,9,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,"Purchases",,,,,,,,0,1,,,8,,,0,,8,,0,16,,,,,,,,,,,,,,,,,,,,,,1,80
"160500021",10/29/2017,2,1,1800,40,1,3,16,1,1,1,40,3,1,1,0,,,,,,,2,,"I bought candles from gold canyon candle company. My friend is a consultant. ",16,,,,21123,,,9,,0,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,"Purchases",,,0,0,,,1,0,1,,28,6,,,0,,6,28,0,13,,,,,,,,,,,,,,,,,,,,,,1,40
"160500021",10/30/2017,3,1,1320,36.56,1,3,1,6,1,1,36.56,3,1,6,0,,,,,,,2,,"I bought groceries from the commissary on base. ",1,,,,21124,,,7,,0,,,,,,,,,,,,,,,"It was at a grocery store,  I was in the self checkout line. I swiped my card  and paid that way.",,,,2,,,,,,,,,2,"Purchases",,,0,0,,,,0,1,,,7,,,0,,7,,0,13,,,,,,,,,,,,,,,,,,,,,,1,36.56
"160500022",10/17/2017,1,1,1145,13.9,1,3,9,5,1,1,13.9,3,1,5,0,,,,,,,2,,"Post Office sending a Package to my Son",9,,,,21109,,,,,0,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,"Purchases",,,0,0,,,,0,1,,,8,,,0,,8,,0,6,,,,,,,,,,,,,,,,,,,,,,1,13.9
"160500022",10/18/2017,2,1,1140,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Withdrawals",,,,,,,,,,,,,1,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,0,75
"160500022",10/18/2017,2,2,1220,60,2,,,,,1,,,,,,,,,,,,,,,,,,,21110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cash Deposits",,,,,1,,,,,,,,4,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,0,60
"160500022",10/18/2017,2,3,1300,4.32,1,1,1,7,1,1,4.32,1,1,7,0,,,,,,,2,,"i bought some tuna fish and pack of sausage,had some cash ,paid at food lion",1,,,,21110,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,6,,,,,,,,,,,,,,,,,,,,,,1,4.32
"160500022",10/18/2017,2,4,1307,5.49,1,1,4,7,1,2,5.49,1,1,7,0,,,,,,,2,,"bought some burgers at fast food store",4,,,,21110,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Purchases",,,0,0,,,,,,1,,7,,,0,,7,,0,6,,,,,,,,,,,,,,,,,,,,,,1,5.49
